week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2025-12-30,SL-006,Chennai,CHE-D1,419,34567.5
2025-12-30,SL-006,Delhi,DEL-D1,499,41167.5
2025-12-30,SL-006,Guwahati,GUW-D2,368,30360.0
2025-12-30,SL-006,Hyderabad,HYD-D1,566,46695.0
2025-12-30,SL-006,Jaipur,JAI-D2,307,25327.5
2025-12-30,SL-006,Kolkata,KOL-D2,590,48675.0
2025-12-30,SL-006,Lucknow,LUC-D1,302,24915.0
2025-12-30,SL-006,Mumbai,MUM-D2,577,47602.5
2025-12-30,SL-006,Patna,PAT-D2,362,29865.0
2025-12-30,SL-006,Pune,PUN-D1,524,43230.0
2025-12-30,SL-007,Ahmedabad,AHM-D2,269,40148.25
2025-12-30,SL-007,BLR,BEN-D1,198,29551.5
12/30/25,SL-007,Chennai,CHE-D2,222,33133.5
2025-12-30,SL-007,Delhi,DEL-D2,212,31641.0
2025-12-30,SL-007,Guwahati,GUW-D1,144,"21,492"
2025-12-30,SL-007,Hyderabad,HYD-D1,169,25223.25
2025-12-30,SL-007,Jaipur,JAI-D1,118,"17,612"
30-12-2025,SL-007,Kolkata,0KOL-D2,232,34626.0
2025-12-30,SL-007,Lucknow,LUC-D2,142,21193.5
2025-12-30,SL-007,Mumbai,MUM-D1,252,37611.0
2025-12-30,SL-007,Patna,PAT-D2,145,21641.25
2025-12-30,SL-007,Pune,PUN-D1,264,39402.0
2025-12-30,SL-008,Ahmedabad,AHM-D2,230,34327.5
2025-12-30,SL-008,BLR,BEN-D2,180,26865.0
2025-12-30,SL-008,Chennai,CHE-D1,205,"Rs 30,596"
30-12-2025,SL-008,Delhi,DEL-D2,208,31044.0
2025-12-30,SL-008,Guwahati,0GUW-D2,124,"Rs 18,507"
2025-12-30,SL-008,Hyderabad,HYD-D2,184,27462.0
12/30/25,SL-008,Jaipur,JAI-D1,109,16268.25
2025-12-30,SL-008,Kolkata,KOL-D2,157,23432.25
2025-12-30,SL-008,Lucknow,LUC-D2,#N/A,17014.5
2025-12-30,SL-008,Mumbai,MUM-D2,233,34775.25
2025-12-30,SL-008,Patna,PAT-D2,105,15671.25
2025-12-30,SL-008,Pune,PUN-D2,202,30148.5
2025-12-30,SL-009,Ahmedabad,AHM-D2,253,37760.25
2025-12-30,SL-009,BLR,BEN-D1,186,27760.5
2025-12-30,SL-009,Chennai,CHE-D1,166,24775.5
2025-12-30,SL-009,Delhi,DEL-D1,176,26268.0
2025-12-30,SL-009,Guwahati,0GUW-D2,126,18805.5
2025-12-30,SL-009,Hyderabad,HYD-D2,170,25372.5
2025-12-30,SL-009,Jaipur,JAI-D2,149,"22,238"
2025-12-30,SL-009,Kolkata,KOL-D1,156,"23,283"
2025-12-30,SL-009,Lucknow,LUC-D1,134,19999.5
30 Dec 2025,SL-009,Mumbai,MUM-D2,218,32536.5
2025-12-30,SL-009,Patna,PAT-D1,147,21939.75
2025-12-30,SL-009,Pune,PUN-D1,9999,37909.5
2025-12-30,SN-001,Ahmedabad,AHM-D2,1140,51300.0
2025-12-30,SN-001,BLR,BEN-D2,-1,49950.0
2025-12-30,SN-001,Chennai,CHE-D1,949,42705.0
2025-12-30,SN-001,Delhi,DEL-D1,1255,56475.0
2025-12-30,SN-001,Guwahati,GUW-D2,767,34515.0
2025-12-30,SN-001,Hyderabad,HYD-D1,1384,62280.0
2025-12-30,SN-001,Jaipur,0JAI-D1,887,39915.0
2025-12-30,SN-001,Kolkata,0KOL-D2,974,43830.0
2025-12-30,SN-001,Lucknow,0LUC-D1,710,31950.0
2025-12-30,SN-001,Mumbai,MUM-D1,1609,72405.0
2025-12-30,SN-001,Patna,PAT-D2,744,33480.0
2025-12-30,SN-001,Pune,PUN-D1,1273,57285.0
30-12-2025,SN-002,Ahmedabad,0AHM-D2,1103,49635.0
2025-12-30,SN-002,BLR,BEN-D2,1167,52515.0
2025-12-30,SN-002,Chennai,CHE-D1,1180,53100.0
2025-12-30,SN-002,Delhi,DEL-D1,988,44460.0
2025-12-30,SN-002,Guwahati,GUW-D2,888,39960.0
2025-12-30,SN-002,Hyderabad,HYD-D1,1223,55035.0
2025-12-30,SN-002,Jaipur,0JAI-D2,9999,28665.0
2025-12-30,SN-002,Kolkata,KOL-D1,1158,52110.0
2025-12-30,SN-002,Lucknow,LUC-D2,896,40320.0
2025-12-30,SN-002,Mumbai,0MUM-D2,1133,50985.0
30 Dec 2025,SN-002,Patna,PAT-D2,904,40680.0
12/30/25,SN-002,Pune,PUN-D1,1594,71730.0
2025-12-30,SN-003,Ahmedabad,AHM-D2,1504,67680.0
2025-12-30,SN-003,BLR,0BEN-D2,1080,48600.0
2025-12-30,SN-003,Chennai,CHE-D1,1127,50715.0
2025-12-30,SN-003,Delhi,DEL-D2,1110,49950.0
2025-12-30,SN-003,Guwahati,GUW-D1,690,31050.0
2025-12-30,SN-003,Hyderabad,HYD-D1,1167,52515.0
2025-12-30,SN-003,Jaipur,JAI-D1,746,33570.0
2025-12-30,SN-003,Kolkata,KOL-D1,1310,58950.0
2025-12-30,SN-003,Lucknow,LUC-D2,702,31590.0
2025-12-30,SN-003,Mumbai,MUM-D2,-1,67320.0
2025-12-30,SN-003,Patna,PAT-D2,837,"37,665"
2025-12-30,SN-003,Pune,PUN-D2,1565,70425.0
2025-12-30,SN-004,Ahmedabad,0AHM-D2,508,41910.0
2025-12-30,SN-004,BLR,BEN-D2,586,48345.0
2025-12-30,SN-004,Chennai,CHE-D2,588,48510.0
2025-12-30,SN-004,Delhi,DEL-D1,572,47190.0
2025-12-30,SN-004,Guwahati,GUW-D1,282,23265.0
2025-12-30,SN-004,Hyderabad,HYD-D2,472,38940.0
2025-12-30,SN-004,Jaipur,JAI-D1,346,28545.0
2025-12-30,SN-004,Kolkata,KOL-D1,439,36217.5
2025-12-30,SN-004,Lucknow,0LUC-D1,299,24667.5
2025-12-30,SN-004,Mumbai,MUM-D2,545,44962.5
2025-12-30,SN-004,Patna,PAT-D2,399,"32,918"
2025-12-30,SN-004,Pune,PUN-D1,417,43213.71
2025-12-30,SN-005,Ahmedabad,AHM-D2,642,52965.0
2025-12-30,SN-005,BLR,BEN-D2,447,"Rs 36,878"
2025-12-30,SN-005,Chennai,CHE-D1,451,37207.5
2025-12-30,SN-005,Delhi,DEL-D2,442,36465.0
2025-12-30,SN-005,Guwahati,GUW-D2,394,32505.0
2025-12-30,SN-005,Hyderabad,HYD-D2,574,47355.0
12/30/25,SN-005,Jaipur,JAI-D2,273,22522.5
2025-12-30,SN-005,Kolkata,KOL-D1,535,44137.5
2025-12-30,SN-005,Lucknow,LUC-D2,303,24997.5
2025-12-30,SN-005,Mumbai,MUM-D2,632,52140.0
30-12-2025,SN-005,Patna,PAT-D2,292,24090.0
12/30/25,SN-005,Pune,PUN-D2,503,41497.5
2025-12-30,SN-006,Ahmedabad,0AHM-D2,620,51150.0
2025-12-30,SN-006,BLR,BEN-D2,572,"Rs 47,190"
12/30/25,SN-006,Chennai,CHE-D1,594,49005.0
2025-12-30,SN-006,Delhi,DEL-D2,490,40425.0
2025-12-30,SN-006,Guwahati,GUW-D1,356,29370.0
2025-12-30,SN-006,Hyderabad,HYD-D2,614,50655.0
2025-12-30,SN-006,Jaipur,JAI-D1,329,27142.5
2025-12-30,SN-006,Kolkata,KOL-D2,9999,49417.5
2025-12-30,SN-006,Lucknow,LUC-D2,272,22440.0
2025-12-30,SN-006,Mumbai,MUM-D1,#N/A,49252.5
2025-12-30,SN-006,Patna,PAT-D2,294,24255.0
2025-12-30,SN-006,Pune,PUN-D2,511,42157.5
2025-12-30,SN-007,Ahmedabad,AHM-D1,9999,37909.5
30-12-2025,SN-007,BLR,BEN-D1,186,27760.5
2025-12-30,SN-007,Chennai,0CHE-D1,200,29850.0
2025-12-30,SN-007,Delhi,0DEL-D2,214,31939.5
2025-12-30,SN-007,Guwahati,GUW-D1,124,"Rs 18,507"
2025-12-30,SN-007,Hyderabad,HYD-D1,208,31044.0
30 Dec 2025,SN-007,Jaipur,JAI-D2,105,15671.25
2025-12-30,SN-007,Kolkata,0KOL-D1,174,25969.5
2025-12-30,SN-007,Lucknow,LUC-D2,131,19551.75
2025-12-30,SN-007,Mumbai,MUM-D2,201,29999.25
30 Dec 2025,SN-007,Patna,PAT-D2,151,22536.75
2025-12-30,SN-007,Pune,PUN-D1,223,33282.75
2025-12-30,SN-008,Ahmedabad,0AHM-D1,9999,"Rs 33,581"
2025-12-30,SN-008,BLR,BEN-D2,164,24477.0
2025-12-30,SN-008,Chennai,CHE-D1,173,25820.25
2025-12-30,SN-008,Delhi,0DEL-D1,222,33133.5
2025-12-30,SN-008,Guwahati,GUW-D2,9999,19402.5
2025-12-30,SN-008,Hyderabad,HYD-D1,208,31044.0
2025-12-30,SN-008,Jaipur,JAI-D2,104,15522.0
2025-12-30,SN-008,Kolkata,0KOL-D2,197,29402.25
2025-12-30,SN-008,Lucknow,0LUC-D2,,19999.5
2025-12-30,SN-008,Mumbai,MUM-D1,190,28357.5
2025-12-30,SN-008,Patna,0PAT-D1,115,17163.75
2025-12-30,SN-008,Pune,PUN-D2,#N/A,"39,253"
2025-12-30,SN-009,Ahmedabad,AHM-D2,223,"Rs 33,283"
2025-12-30,SN-009,BLR,0BEN-D2,225,33581.25
2025-12-30,SN-009,Chennai,CHE-D1,160,23880.0
30 Dec 2025,SN-009,Delhi,0DEL-D2,199,29700.75
2025-12-30,SN-009,Guwahati,GUW-D2,130,19402.5
2025-12-30,SN-009,Hyderabad,0HYD-D2,175,"26,119"
2025-12-30,SN-009,Jaipur,JAI-D2,144,21492.0
2025-12-30,SN-009,Kolkata,KOL-D2,185,27611.25
2025-12-30,SN-009,Lucknow,LUC-D1,151,22536.75
2025-12-30,SN-009,Mumbai,MUM-D1,221,32984.25
2025-12-30,SN-009,Patna,PAT-D1,132,19701.0
2025-12-30,SN-009,Pune,PUN-D1,201,29999.25
30-12-2025,TB-001,Ahmedabad,AHM-D2,1184,48840.0
2025-12-30,TB-001,BLR,BEN-D1,1162,47932.5
2025-12-30,TB-001,Delhi,DEL-D1,1128,46530.0
30-12-2025,TB-001,Guwahati,0GUW-D2,845,34856.25
2025-12-30,TB-001,Hyderabad,HYD-D2,966,39847.5
2025-12-30,TB-001,Jaipur,JAI-D1,646,26647.5
12/30/25,TB-001,Kolkata,0KOL-D2,983,"Rs 40,549"
2025-12-30,TB-001,Patna,PAT-D2,675,27843.75
30-12-2025,TB-001,Pune,0PUN-D1,1026,"Rs 42,322"
2025-12-30,TB-002,Ahmedabad,AHM-D2,1343,55398.75
2025-12-30,TB-002,Chennai,CHE-D2,1028,42405.0
2025-12-30,TB-002,Delhi,DEL-D1,,"43,271"
2025-12-30,TB-002,Guwahati,GUW-D1,NA,37001.25
30-12-2025,TB-002,Hyderabad,HYD-D2,1005,41456.25
2025-12-30,TB-002,Jaipur,JAI-D2,691,28503.75
30-12-2025,TB-002,Kolkata,KOL-D2,1003,41373.75
2025-12-30,TB-002,Patna,0PAT-D1,692,28545.0
2025-12-30,TB-002,Pune,0PUN-D2,1083,"Rs 44,674"
2025-12-30,TB-003,Ahmedabad,AHM-D1,938,38692.5
2025-12-30,TB-003,BLR,0BEN-D2,973,40136.25
2025-12-30,TB-003,Chennai,CHE-D2,1033,42611.25
30 Dec 2025,TB-003,Delhi,DEL-D2,1198,49417.5
2025-12-30,TB-003,Guwahati,GUW-D2,781,32216.25
2025-12-30,TB-003,Hyderabad,HYD-D2,1304,53790.0
2025-12-30,TB-003,Jaipur,JAI-D2,652,26895.0
30 Dec 2025,TB-003,Kolkata,KOL-D2,1206,49747.5
30 Dec 2025,TB-003,Pune,PUN-D2,1208,49830.0
2025-12-30,TB-004,Ahmedabad,AHM-D1,1179,48633.75
2025-12-30,TB-004,BLR,BEN-D2,1327,54738.75
12/30/25,TB-004,Delhi,DEL-D2,1368,56430.0
2025-12-30,TB-004,Guwahati,GUW-D2,615,25368.75
2025-12-30,TB-004,Jaipur,JAI-D2,615,25368.75
2025-12-30,TB-004,Lucknow,LUC-D2,673,27761.25
2025-12-30,TB-004,Mumbai,MUM-D2,1231,"Rs 50,779"
2025-12-30,TB-004,Patna,PAT-D1,707,"Rs 29,164"
12/30/25,TB-004,Pune,PUN-D2,1349,55646.25
2025-12-30,TB-005,Ahmedabad,AHM-D1,435,42412.5
2025-12-30,TB-005,Chennai,CHE-D1,579,"56,452"
30 Dec 2025,TB-005,Guwahati,GUW-D1,296,"28,860"
12/30/25,TB-005,Jaipur,0JAI-D2,392,38220.0
2025-12-30,TB-005,Kolkata,KOL-D2,511,49822.5
12/30/25,TB-005,Mumbai,MUM-D1,539,52552.5
2025-12-30,TB-005,Pune,PUN-D1,595,"58,012"
2025-12-30,TB-006,Ahmedabad,AHM-D1,513,50017.5
30 Dec 2025,TB-006,Chennai,CHE-D2,545,53137.5
30 Dec 2025,TB-006,Delhi,DEL-D2,9999,47970.0
30 Dec 2025,TB-006,Guwahati,GUW-D1,303,"Rs 29,542"
2025-12-30,TB-006,Hyderabad,HYD-D2,521,50797.5
2025-12-30,TB-006,Lucknow,LUC-D1,350,34125.0
30-12-2025,TB-006,Pune,PUN-D1,484,47190.0
30-12-2025,TB-007,Chennai,CHE-D2,#N/A,42607.5
2025-12-30,TB-007,Guwahati,GUW-D2,332,32370.0
2025-12-30,TB-007,Kolkata,0KOL-D2,437,42607.5
2025-12-30,TB-007,Lucknow,LUC-D1,321,31297.5
12/30/25,TB-007,Mumbai,MUM-D1,569,55477.5
2025-12-30,TB-007,Patna,0PAT-D2,396,38610.0
2025-12-30,TB-007,Pune,0PUN-D2,458,44655.0
2025-12-30,TB-008,Ahmedabad,AHM-D1,209,39187.5
30-12-2025,TB-008,BLR,BEN-D2,163,"Rs 30,562"
2025-12-30,TB-008,Delhi,DEL-D1,220,"Rs 41,250"
30 Dec 2025,TB-008,Hyderabad,HYD-D2,190,35625.0
30-12-2025,TB-008,Kolkata,KOL-D1,227,42562.5
30-12-2025,WW-001,Ahmedabad,AHM-D1,1263,42626.25
2025-12-30,WW-001,BLR,BEN-D2,1134,38272.5
2025-12-30,WW-001,Chennai,CHE-D1,1137,38373.75
2025-12-30,WW-001,Delhi,DEL-D2,1322,"44,618"
2025-12-30,WW-001,Hyderabad,HYD-D2,987,"Rs 33,311"
30 Dec 2025,WW-001,Jaipur,JAI-D1,9999,27405.0
2025-12-30,WW-001,Kolkata,KOL-D1,1296,43740.0
2025-12-30,WW-001,Lucknow,LUC-D1,897,30273.75
2025-12-30,WW-001,Mumbai,MUM-D2,1320,44550.0
2025-12-30,WW-002,Ahmedabad,0AHM-D2,1151,38846.25
2025-12-30,WW-002,Delhi,DEL-D2,1176,39690.0
2025-12-30,WW-002,Guwahati,GUW-D1,707,23861.25
30-12-2025,WW-002,Hyderabad,HYD-D1,1321,"Rs 44,584"
2025-12-30,WW-002,Jaipur,JAI-D2,767,25886.25
2025-12-30,WW-002,Lucknow,LUC-D1,691,23321.25
2025-12-30,WW-002,Mumbai,MUM-D1,983,"33,176"
2025-12-30,WW-002,Patna,PAT-D1,613,20688.75
2025-12-30,WW-002,Pune,PUN-D2,1084,36585.0
2025-12-30,WW-003,Chennai,CHE-D2,570,"36,338"
2025-12-30,WW-003,Delhi,DEL-D2,434,27667.5
2025-12-30,WW-003,Kolkata,KOL-D2,#N/A,32576.25
12/30/25,WW-003,Lucknow,LUC-D1,307,19571.25
2025-12-30,WW-003,Mumbai,MUM-D1,499,31811.25
2025-12-30,WW-003,Patna,PAT-D2,303,19316.25
2025-12-30,WW-003,Pune,PUN-D2,559,35636.25
2025-12-30,WW-004,BLR,0BEN-D2,545,34743.75
2025-12-30,WW-004,Chennai,CHE-D1,555,35381.25
2025-12-30,WW-004,Guwahati,GUW-D1,359,22886.25
2025-12-30,WW-004,Jaipur,JAI-D2,299,19061.25
30-12-2025,WW-004,Kolkata,KOL-D1,494,31492.5
12/30/25,WW-004,Mumbai,0MUM-D1,434,27667.5
2025-12-30,WW-004,Patna,PAT-D2,363,23141.25
2025-12-30,WW-005,BLR,BEN-D1,614,39142.5
2025-12-30,WW-005,Chennai,CHE-D2,427,27221.25
2025-12-30,WW-005,Delhi,DEL-D1,585,37293.75
2025-12-30,WW-005,Hyderabad,HYD-D1,NA,34680.0
2025-12-30,WW-005,Lucknow,LUC-D2,334,21292.5
30-12-2025,WW-005,Mumbai,MUM-D1,448,28560.0
2025-12-30,WW-005,Pune,0PUN-D1,442,28177.5
30 Dec 2025,WW-006,Ahmedabad,AHM-D2,161,19320.0
2025-12-30,WW-006,Chennai,CHE-D1,167,"Rs 20,040"
2025-12-30,WW-006,Jaipur,JAI-D2,135,16200.0
2025-12-30,WW-006,Mumbai,MUM-D2,179,21480.0
2025-12-30,WW-006,Pune,PUN-D2,183,21960.0
30-12-2025,WW-007,Delhi,0DEL-D1,182,21840.0
2025-12-30,WW-007,Hyderabad,HYD-D2,NA,21720.0
2025-12-30,WW-007,Mumbai,MUM-D1,202,"Rs 24,240"
2025-12-30,WW-007,Patna,PAT-D2,129,15480.0
30 Dec 2025,WW-007,Pune,PUN-D1,167,20040.0
2025-12-30,WW-008,Chennai,CHE-D1,-1,21360.0
2025-12-30,WW-008,Delhi,DEL-D1,218,26160.0
2025-12-30,WW-008,Guwahati,GUW-D1,128,15360.0
2025-12-30,WW-008,Hyderabad,HYD-D1,189,22680.0
2025-12-30,WW-008,Mumbai,MUM-D1,176,21120.0
01/06/26,CK-001,Ahmedabad,AHM-D1,,5092.5
2026-01-06,CK-001,Chennai,CHE-D2,1152,4320.0
2026-01-06,CK-001,Delhi,DEL-D1,1118,4192.5
2026-01-06,CK-001,Guwahati,GUW-D2,887,3326.25
2026-01-06,CK-001,Hyderabad,0HYD-D1,1126,4222.5
2026-01-06,CK-001,Jaipur,JAI-D2,#N/A,3266.25
2026-01-06,CK-001,Kolkata,0KOL-D1,1022,"Rs 3,832"
2026-01-06,CK-001,Patna,PAT-D2,700,2625.0
2026-01-06,CK-001,Pune,PUN-D2,1197,4488.75
2026-01-06,CK-002,Ahmedabad,AHM-D1,1328,4980.0
2026-01-06,CK-002,BGL,BEN-D1,963,3611.25
2026-01-06,CK-002,Guwahati,GUW-D1,807,3026.25
2026-01-06,CK-002,Jaipur,JAI-D1,790,2962.5
2026-01-06,CK-002,Kolkata,KOL-D2,1397,5238.75
2026-01-06,CK-002,Lucknow,LUC-D1,623,2336.25
2026-01-06,CK-002,Mumbai,MUM-D1,965,"3,619"
2026-01-06,CK-002,Patna,PAT-D1,766,2872.5
01/06/26,CK-002,Pune,PUN-D1,,4380.0
2026-01-06,CK-003,Ahmedabad,AHM-D1,,4848.75
2026-01-06,CK-003,Delhi,DEL-D1,1302,"4,882"
06-01-2026,CK-003,Guwahati,GUW-D1,719,2696.25
06-01-2026,CK-003,Hyderabad,HYD-D1,1187,4451.25
2026-01-06,CK-003,Jaipur,JAI-D2,859,3221.25
01/06/26,CK-003,Kolkata,0KOL-D1,1307,4901.25
06-01-2026,CK-003,Lucknow,LUC-D1,861,3228.75
2026-01-06,CK-003,Mumbai,MUM-D1,1041,3903.75
2026-01-06,CK-003,Pune,0PUN-D2,1351,"Rs 5,066"
2026-01-06,CK-004,Ahmedabad,AHM-D2,1009,"Rs 7,568"
2026-01-06,CK-004,BGL,BEN-D2,1078,8085.0
2026-01-06,CK-004,Hyderabad,HYD-D2,977,7327.5
2026-01-06,CK-004,Jaipur,JAI-D2,829,6217.5
2026-01-06,CK-004,Kolkata,KOL-D2,998,"7,485"
2026-01-06,CK-004,Lucknow,LUC-D2,749,5617.5
01/06/26,CK-004,Mumbai,MUM-D1,956,7170.0
2026-01-06,CK-004,Patna,PAT-D1,658,4935.0
01/06/26,CK-004,Pune,PUN-D2,1331,9982.5
2026-01-06,CK-005,BGL,BEN-D1,1106,8295.0
06 Jan 2026,CK-005,Chennai,0CHE-D1,9999,8377.5
2026-01-06,CK-005,Delhi,DEL-D1,1040,7800.0
06-01-2026,CK-005,Guwahati,GUW-D2,775,5812.5
2026-01-06,CK-005,Hyderabad,HYD-D2,1268,9510.0
2026-01-06,CK-005,Jaipur,JAI-D1,646,"4,845"
2026-01-06,CK-005,Kolkata,KOL-D2,1200,9000.0
01/06/26,CK-005,Lucknow,LUC-D2,655,4912.5
2026-01-06,CK-005,Pune,PUN-D2,1259,9442.5
2026-01-06,CK-006,Ahmedabad,AHM-D2,NA,8497.5
2026-01-06,CK-006,BGL,BEN-D2,1042,7815.0
2026-01-06,CK-006,Chennai,CHE-D1,1161,8707.5
2026-01-06,CK-006,Delhi,0DEL-D1,1119,"8,392"
2026-01-06,CK-006,Guwahati,GUW-D1,660,4950.0
2026-01-06,CK-006,Hyderabad,HYD-D1,1068,8010.0
2026-01-06,CK-006,Kolkata,KOL-D2,-1,9862.5
2026-01-06,CK-006,Mumbai,MUM-D2,1376,10320.0
2026-01-06,CK-006,Pune,PUN-D1,1294,9705.0
2026-01-06,CK-007,Ahmedabad,AHM-D1,569,12802.5
2026-01-06,CK-007,Delhi,0DEL-D1,21,11655.0
2026-01-06,CK-007,Guwahati,GUW-D2,312,7020.0
2026-01-06,CK-007,Hyderabad,HYD-D2,523,11767.5
2026-01-06,CK-007,Jaipur,JAI-D1,371,8347.5
2026-01-06,CK-007,Kolkata,KOL-D2,447,10057.5
2026-01-06,CK-007,Patna,PAT-D2,317,7132.5
2026-01-06,CK-008,Ahmedabad,AHM-D2,441,"9,922"
2026-01-06,CK-008,BGL,BEN-D2,499,"Rs 11,228"
2026-01-06,CK-008,Chennai,0CHE-D2,519,11677.5
2026-01-06,CK-008,Delhi,DEL-D1,520,11700.0
2026-01-06,CK-008,Hyderabad,HYD-D1,525,11812.5
2026-01-06,CK-008,Jaipur,JAI-D1,290,6525.0
2026-01-06,CK-008,Pune,PUN-D1,482,10845.0
2026-01-06,CK-009,BGL,BEN-D2,452,"Rs 10,170"
2026-01-06,CK-009,Delhi,DEL-D1,550,12375.0
2026-01-06,CK-009,Guwahati,GUW-D2,342,7695.0
2026-01-06,CK-009,Hyderabad,HYD-D1,449,10102.5
2026-01-06,CK-009,Jaipur,0JAI-D2,359,"Rs 8,078"
2026-01-06,CK-009,Mumbai,MUM-D1,475,10687.5
2026-01-06,CK-009,Patna,PAT-D2,407,"Rs 9,158"
2026-01-06,CK-010,BGL,BEN-D1,441,9922.5
2026-01-06,CK-010,Chennai,CHE-D2,610,13725.0
2026-01-06,CK-010,Guwahati,GUW-D1,386,8685.0
06-01-2026,CK-010,Hyderabad,HYD-D1,533,11992.5
2026-01-06,CK-010,Jaipur,JAI-D2,392,8820.0
01/06/26,CK-010,Kolkata,KOL-D1,437,9832.5
2026-01-06,CK-010,Mumbai,MUM-D2,550,12375.0
2026-01-06,CO-001,Ahmedabad,AHM-D1,998,7485.0
2026-01-06,CO-001,BGL,BEN-D1,1083,8122.5
2026-01-06,CO-001,Delhi,DEL-D1,9999,8962.5
2026-01-06,CO-001,Guwahati,GUW-D1,659,4942.5
06 Jan 2026,CO-001,Hyderabad,HYD-D2,1287,9652.5
2026-01-06,CO-001,Jaipur,JAI-D1,660,4950.0
2026-01-06,CO-001,Kolkata,KOL-D1,1039,7792.5
2026-01-06,CO-001,Lucknow,LUC-D2,775,5812.5
2026-01-06,CO-001,Mumbai,MUM-D2,1017,7627.5
2026-01-06,CO-001,Pune,PUN-D2,NA,9255.0
2026-01-06,CO-002,Ahmedabad,AHM-D1,1183,"8,872"
2026-01-06,CO-002,Chennai,CHE-D1,1149,8617.5
2026-01-06,CO-002,Delhi,DEL-D1,1030,7725.0
2026-01-06,CO-002,Guwahati,GUW-D1,830,6225.0
2026-01-06,CO-002,Hyderabad,HYD-D1,1110,8325.0
2026-01-06,CO-002,Jaipur,JAI-D1,822,6165.0
06 Jan 2026,CO-002,Kolkata,KOL-D1,1176,"8,820"
06 Jan 2026,CO-002,Lucknow,LUC-D2,789,5917.5
2026-01-06,CO-002,Mumbai,MUM-D2,1282,9615.0
2026-01-06,CO-002,Pune,PUN-D2,1233,9247.5
2026-01-06,CO-003,Ahmedabad,AHM-D2,1186,8895.0
2026-01-06,CO-003,BGL,BEN-D2,1192,8940.0
2026-01-06,CO-003,Delhi,DEL-D2,984,7380.0
01/06/26,CO-003,Guwahati,GUW-D1,800,6000.0
01/06/26,CO-003,Hyderabad,HYD-D2,-1,7732.5
2026-01-06,CO-003,Jaipur,JAI-D1,672,5040.0
2026-01-06,CO-003,Lucknow,LUC-D2,788,5910.0
2026-01-06,CO-003,Mumbai,MUM-D2,1096,8220.0
2026-01-06,CO-003,Patna,PAT-D1,852,6390.0
2026-01-06,CO-003,Pune,PUN-D1,1336,10020.0
2026-01-06,CO-004,Ahmedabad,AHM-D2,536,10050.0
2026-01-06,CO-004,Chennai,CHE-D2,490,9187.5
2026-01-06,CO-004,Delhi,DEL-D2,419,7856.25
2026-01-06,CO-004,Guwahati,GUW-D2,321,6018.75
06-01-2026,CO-004,Hyderabad,HYD-D2,584,10950.0
2026-01-06,CO-004,Jaipur,JAI-D1,362,6787.5
2026-01-06,CO-004,Lucknow,LUC-D2,276,5175.0
2026-01-06,CO-004,Mumbai,MUM-D1,506,9487.5
2026-01-06,CO-004,Patna,0PAT-D1,323,"6,056"
2026-01-06,CO-004,Pune,PUN-D2,424,"7,950"
2026-01-06,CO-005,Ahmedabad,AHM-D1,557,10443.75
2026-01-06,CO-005,BGL,BEN-D1,522,9787.5
2026-01-06,CO-005,Delhi,DEL-D2,9999,9843.75
06 Jan 2026,CO-005,Guwahati,GUW-D2,333,6243.75
2026-01-06,CO-005,Hyderabad,HYD-D2,495,"9,281"
2026-01-06,CO-005,Jaipur,JAI-D1,291,5456.25
06-01-2026,CO-005,Lucknow,LUC-D2,278,"5,212"
2026-01-06,CO-005,Mumbai,0MUM-D1,515,"9,656"
2026-01-06,CO-005,Patna,PAT-D2,283,5306.25
2026-01-06,CO-005,Pune,PUN-D1,520,9750.0
2026-01-06,CO-006,Ahmedabad,0AHM-D2,490,14700.0
06 Jan 2026,CO-006,BGL,BEN-D1,,18210.0
2026-01-06,CO-006,Chennai,CHE-D2,NA,14550.0
2026-01-06,CO-006,Delhi,DEL-D2,486,"14,580"
2026-01-06,CO-006,Hyderabad,0HYD-D2,450,13500.0
2026-01-06,CO-006,Jaipur,0JAI-D2,401,12030.0
2026-01-06,CO-006,Kolkata,KOL-D1,560,16800.0
01/06/26,CO-006,Lucknow,LUC-D2,319,9570.0
2026-01-06,CO-006,Mumbai,0MUM-D2,450,13500.0
2026-01-06,CO-006,Patna,PAT-D2,283,8490.0
2026-01-06,CO-006,Pune,PUN-D1,447,13410.0
2026-01-06,CO-007,Ahmedabad,AHM-D1,586,"17,580"
2026-01-06,CO-007,BGL,0BEN-D1,512,15360.0
2026-01-06,CO-007,Chennai,CHE-D2,470,14100.0
2026-01-06,CO-007,Delhi,DEL-D1,547,"16,410"
01/06/26,CO-007,Jaipur,JAI-D1,372,11160.0
2026-01-06,CO-007,Kolkata,KOL-D1,588,17640.0
2026-01-06,CO-007,Lucknow,0LUC-D1,#N/A,9180.0
2026-01-06,CO-007,Mumbai,MUM-D1,416,12480.0
2026-01-06,CO-007,Patna,PAT-D1,400,12000.0
2026-01-06,CO-007,Pune,PUN-D2,426,12780.0
2026-01-06,CO-008,Ahmedabad,AHM-D1,215,"9,675"
2026-01-06,CO-008,Chennai,CHE-D1,205,9225.0
2026-01-06,CO-008,Delhi,DEL-D2,211,9495.0
01/06/26,CO-008,Hyderabad,HYD-D1,216,9720.0
06-01-2026,CO-008,Jaipur,JAI-D1,113,5085.0
2026-01-06,CO-008,Kolkata,0KOL-D2,200,9000.0
2026-01-06,CO-008,Lucknow,LUC-D1,143,6435.0
